CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary
802,France,Male,33,8,0.0,2,1,0,143706.18
568,Spain,Female,43,9,0.0,1,1,0,125870.79
678,Germany,Male,83,6,123356.63,1,0,1,92934.41
632,Spain,Male,38,1,120599.21,1,1,0,92816.86
527,France,Female,32,7,0.0,2,1,1,44099.75
706,Germany,Female,47,6,120621.89,1,1,1,140803.7
707,Spain,Female,52,7,0.0,1,1,0,109688.82
714,France,Male,54,7,126113.28,1,1,0,112777.38
657,France,Female,37,6,95845.6,1,1,0,122218.23
814,Spain,Female,72,2,0.0,2,0,1,130853.03
677,Spain,Male,56,5,123959.97,1,1,1,60590.72
694,France,Male,36,3,97530.25,1,1,1,117140.41
584,France,Male,35,6,161613.94,2,1,1,148238.16
558,France,Male,32,10,105000.23,1,1,0,190019.61
692,France,Male,54,5,0.0,2,1,1,88721.84
564,Spain,Female,35,9,0.0,2,1,1,105837.38
635,Germany,Female,48,4,81556.89,2,1,0,191914.37
667,Germany,Male,32,0,103846.65,1,1,0,20560.69
712,Germany,Male,38,7,132767.66,2,1,1,59115.77
682,Spain,Male,46,4,0.0,1,1,1,4654.28
642,Spain,Male,26,8,144238.7,1,1,1,184399.76
580,Germany,Male,35,9,121355.19,1,0,1,35671.45
594,France,Male,57,6,0.0,1,1,0,19376.56
787,France,Male,46,7,117685.31,2,1,1,93360.35
673,Spain,Male,39,8,138160.0,1,1,1,110468.51
640,Spain,Female,46,3,0.0,1,1,1,156260.08
733,France,Male,36,5,0.0,2,1,1,109127.54
526,France,Male,28,1,112070.44,1,0,1,126281.83
718,France,Female,44,1,133866.22,1,0,1,139049.24
612,France,Male,32,3,121394.42,1,1,0,164081.42
613,France,Female,40,9,95624.36,2,1,1,60706.33
724,Germany,Female,53,1,139687.66,2,1,1,12913.92
615,Germany,Female,44,9,126104.98,2,0,1,110718.02
692,France,Female,36,4,0.0,1,1,0,185580.89
636,Germany,Male,67,7,136709.35,1,0,1,66753.1
729,France,Female,32,9,0.0,2,0,0,150803.44
645,Spain,Female,49,5,110132.55,3,0,1,187689.91
492,Germany,Male,39,10,124576.65,2,1,0,148584.61
661,France,Male,35,5,0.0,1,1,0,155394.52
562,Germany,Male,35,3,142296.13,1,0,1,177112.7
698,Spain,Female,47,6,0.0,1,1,0,50213.81
688,Germany,Male,35,5,111578.18,1,0,0,166165.93
645,France,Male,41,7,0.0,1,0,1,28667.56
670,Germany,Female,36,2,84266.44,2,0,0,38614.69
621,France,Female,40,6,0.0,1,1,0,155155.25
728,France,Female,46,2,109705.52,1,1,0,20276.87
700,Spain,Female,46,5,56580.95,2,0,1,45424.13
653,France,Male,33,1,0.0,2,0,0,53379.52
850,Spain,Female,53,7,65407.16,2,0,0,182633.63
781,France,Female,42,3,156555.54,1,1,1,175674.01
830,Germany,Female,40,8,77701.64,1,0,1,19512.38
747,France,Male,29,7,0.0,2,1,1,141706.43
650,Spain,Male,71,0,0.0,1,1,1,175380.77
669,France,Male,25,1,157848.53,1,0,0,37543.93
673,Germany,Female,29,4,99097.36,1,1,1,9796.69
423,France,Female,36,5,97665.61,1,1,0,118372.55
509,France,Male,55,8,132387.91,2,1,1,170360.11
547,France,Female,51,1,0.0,2,1,1,56908.41
570,Spain,Male,34,10,0.0,2,0,1,183387.12
716,France,Female,35,8,112808.18,1,0,1,17848.3
620,France,Male,41,3,0.0,2,1,1,137309.06
553,France,Male,37,2,0.0,2,1,0,33877.29
736,Germany,Female,36,8,103914.17,1,1,1,110035.88
746,France,Male,25,9,0.0,2,0,1,88728.47
767,Spain,Male,47,2,0.0,1,1,0,48161.18
723,France,Male,42,2,99095.73,1,1,1,17512.53
757,France,Male,31,10,39539.39,2,0,0,192519.39
558,France,Female,41,6,0.0,1,1,1,143585.29
596,France,Male,21,4,210433.08,2,0,1,197297.77
524,Germany,Female,31,10,67238.98,2,1,1,161811.23
591,Germany,Male,46,4,129269.27,1,1,0,163504.33
704,Germany,Female,39,1,124640.51,1,1,0,116511.12
509,France,Male,30,6,0.0,2,1,0,180598.86
667,Germany,Male,27,2,138032.15,1,1,0,166317.71
462,Germany,Male,34,1,94682.56,2,1,0,138478.2
703,Spain,Male,31,6,0.0,2,1,1,67667.19
680,France,Female,32,5,0.0,1,1,1,150684.23
691,France,Male,24,6,0.0,2,1,1,92811.2
605,Spain,Female,29,3,116805.82,1,0,0,4092.75
683,France,Female,29,0,157829.12,1,0,0,129891.66
672,Spain,Male,43,5,0.0,2,1,1,64515.5
604,Spain,Male,27,9,101352.78,1,0,0,30252.3
521,France,Female,77,6,0.0,2,1,1,49054.1
778,France,Female,65,7,0.0,1,1,1,77867.23
537,France,Male,28,0,88963.31,2,1,1,189839.93
686,France,Male,37,9,134560.62,1,1,0,27596.39
667,France,Female,48,2,0.0,2,1,1,148608.39
778,Germany,Female,45,1,162150.42,2,1,0,174531.27
542,France,Female,31,3,0.0,2,1,1,115217.59
606,France,Male,35,2,132164.26,1,0,1,164815.59
695,Spain,Female,31,8,0.0,2,0,1,131644.41
789,Germany,Male,51,3,104677.09,1,1,0,74265.38
809,Germany,Female,42,6,64497.94,3,0,1,182436.81
647,Germany,Female,33,3,168560.46,2,0,0,90270.16
560,France,Female,38,5,83714.41,1,1,1,33245.97
519,France,Male,34,5,0.0,1,1,0,68479.6
512,Spain,Male,39,3,0.0,1,1,0,134878.19
657,Germany,Male,30,1,139762.13,2,1,1,23317.88
751,France,Female,44,10,0.0,2,1,0,170634.49
739,France,Male,34,9,0.0,1,1,0,60584.33
470,Spain,Female,31,2,101675.22,2,1,0,45033.75
482,Germany,Female,48,2,69329.47,1,0,0,102640.52
563,Spain,Female,42,6,99056.22,2,1,0,154347.95
505,Germany,Female,25,5,114268.85,2,1,1,126728.27
632,France,Male,43,2,100013.51,1,1,0,24275.32
774,Spain,Male,46,9,0.0,2,1,1,34774.26
681,France,Male,34,7,0.0,2,0,0,130686.59
810,France,Female,51,5,0.0,2,0,1,184524.74
633,France,Male,35,10,0.0,2,1,0,65675.47
654,Germany,Male,37,5,112146.12,1,1,0,75927.35
523,Germany,Female,39,1,143903.11,1,1,1,118711.75
661,France,Female,41,1,0.0,2,0,1,131300.68
581,France,Male,30,1,0.0,2,1,0,199464.08
737,France,Male,41,1,101960.74,1,1,1,123547.28
710,Spain,Female,31,5,0.0,2,1,0,9561.73
639,France,Female,31,3,98360.03,1,0,0,20973.8
737,Germany,Female,45,2,99169.67,2,1,1,78650.95
743,France,Male,36,4,0.0,2,1,1,190911.02
708,Spain,Male,33,3,0.0,2,1,0,138613.21
764,France,Female,24,7,106234.02,1,0,0,115676.38
642,France,Male,40,1,154863.15,1,1,1,138052.51
695,France,Male,46,4,0.0,2,1,1,137537.22
850,Spain,Female,32,5,0.0,1,1,1,3830.59
515,France,Female,37,0,196853.62,1,1,1,132770.11
587,France,Male,42,1,0.0,1,0,0,123006.91
798,France,Male,37,8,0.0,3,0,0,110783.28
710,France,Male,30,6,0.0,2,1,1,8991.17
630,France,Male,42,6,0.0,2,1,0,162697.93
726,France,Female,53,1,113537.73,1,0,1,28367.21
579,France,Male,31,9,0.0,1,0,1,139048.0
791,France,Male,34,7,0.0,2,1,0,96734.46
652,Spain,Male,58,6,0.0,2,0,1,170025.43
683,France,Male,25,4,0.0,2,1,0,152698.24
707,France,Male,33,8,136678.52,1,1,0,54290.62
662,France,Female,41,4,0.0,2,1,0,126551.48
704,Germany,Female,35,3,154206.07,2,1,1,40261.49
686,France,Male,35,4,0.0,1,1,0,8816.37
629,Spain,Male,34,6,0.0,2,1,0,190347.72
708,France,Female,47,0,126589.12,2,0,1,132730.07
753,Germany,Female,38,1,117314.92,1,1,0,122021.33
528,France,Female,36,1,156948.41,1,1,1,149912.28
779,France,Male,27,1,0.0,2,1,1,190623.02
624,Spain,Female,35,7,119656.45,2,1,1,4595.05
586,France,Female,38,2,0.0,2,1,0,87168.46
743,France,Female,73,6,0.0,2,0,1,107867.38
676,Spain,Male,27,4,0.0,1,0,1,107955.67
570,Germany,Male,35,6,85668.59,1,1,0,105525.36
778,Germany,Female,29,7,123229.46,1,1,0,181221.09
715,France,Male,40,7,0.0,1,1,1,141359.11
720,Germany,Male,60,9,115920.62,2,0,0,157552.08
815,Germany,Male,37,2,110777.26,2,1,0,2383.59
606,France,Female,36,10,0.0,2,0,1,155641.46
684,Spain,Female,24,9,79263.9,1,0,1,196574.48
706,Spain,Male,30,6,87609.68,2,0,0,137674.55
655,Spain,Female,28,3,113811.85,2,0,1,76844.23
790,France,Female,47,10,148636.21,1,0,1,16119.96
768,France,Male,54,8,69712.74,1,1,1,69381.05
663,France,Female,42,1,82228.67,2,1,0,71359.78
680,France,Male,27,3,0.0,1,1,0,32454.26
686,Germany,Male,43,2,134896.03,1,1,1,97847.05
487,Spain,Female,36,1,140137.15,1,1,0,194073.33
662,Spain,Female,41,4,90350.77,1,1,0,75884.65
782,France,Female,33,2,94493.03,1,0,1,101866.39
719,France,Female,54,7,0.0,2,1,1,125041.52
683,France,Female,35,6,187530.66,2,1,1,37976.36
576,Spain,Male,19,6,0.0,2,0,0,72306.07
741,Spain,Male,39,7,143637.58,2,0,1,174227.66
701,Spain,Female,39,9,0.0,2,1,1,110043.88
794,Spain,Female,30,1,154970.54,1,0,1,156768.45
685,France,Female,50,6,94238.75,2,1,1,50664.07
544,France,Male,38,8,0.0,1,1,1,98208.62
623,Germany,Male,42,1,149332.48,2,1,0,100834.22
491,Germany,Male,26,4,102251.14,1,1,1,145900.89
521,France,Female,32,2,136555.01,2,1,1,129353.21
606,France,Male,37,6,82373.94,1,0,0,172526.9
850,France,Male,31,8,0.0,2,1,0,178667.7
710,France,Male,47,5,158623.14,1,0,0,83499.89
769,Germany,Male,34,7,115101.5,1,0,0,57841.89
777,Spain,Female,35,3,0.0,2,1,1,17257.72
508,France,Female,41,5,0.0,2,1,1,94170.84
702,Spain,Female,38,9,0.0,2,1,1,158527.45
850,Germany,Male,40,4,166082.15,2,0,1,44406.17
731,Spain,Male,46,10,0.0,2,1,0,153015.42
437,France,Female,39,0,102721.49,1,0,0,22191.82
651,Germany,Male,31,7,138008.06,2,1,0,129912.74
607,France,Female,49,9,119960.29,2,1,0,103068.22
682,France,Male,30,9,0.0,2,1,1,2053.42
690,Spain,Male,36,10,0.0,2,1,0,55902.93
605,France,Female,32,5,0.0,2,1,1,42135.28
742,France,Female,60,4,0.0,1,1,1,13161.66
690,France,Female,40,9,77641.99,1,0,0,189051.59
684,Germany,Male,37,1,126817.13,2,1,1,29995.83
565,Germany,Male,59,9,69129.59,1,1,1,170705.53
625,France,Female,36,8,129944.39,2,0,0,198914.8
792,France,Female,70,3,0.0,2,1,1,172240.27
787,France,Female,35,1,106266.8,1,1,1,16607.15
710,France,Female,37,5,0.0,2,1,0,115403.31
528,France,Female,27,7,176227.07,2,0,1,139481.53
732,Germany,Male,38,5,178787.54,1,1,1,195760.53
721,Germany,Male,37,3,107720.64,1,1,1,158591.12
683,France,Female,32,9,0.0,2,1,1,24991.92
645,France,Male,39,8,0.0,2,0,0,96864.36
642,France,Male,26,0,0.0,1,0,0,47472.68
569,Spain,Male,41,2,0.0,2,1,0,134272.57
551,Germany,Male,54,5,102994.04,1,1,0,176680.16
583,France,Female,40,4,55776.39,2,1,0,26920.43
775,Germany,Male,36,2,109949.05,2,0,1,71682.54
650,Germany,Female,48,7,138232.24,1,1,0,57594.78
584,France,Female,66,5,0.0,1,1,0,49553.38
667,Spain,Male,31,5,0.0,2,1,1,20346.69
546,Germany,Female,58,3,106458.31,4,1,0,128881.87
552,France,Female,34,5,0.0,2,1,1,1351.41
549,Germany,Male,45,6,124240.93,1,1,1,146372.51
513,Spain,Male,48,2,0.0,1,1,1,114709.13
486,Spain,Male,24,1,0.0,1,1,0,98802.76
605,Spain,Male,41,5,103154.66,1,0,0,143203.78
754,France,Male,34,7,0.0,2,1,1,65219.85
643,France,Male,34,7,0.0,2,0,1,100304.13
523,Germany,Male,60,1,163894.35,1,0,1,57061.71
770,Germany,Male,37,5,141547.26,2,0,1,180326.83
444,France,Male,43,3,0.0,2,1,1,159131.21
663,France,Male,40,6,156218.19,1,0,1,33607.72
611,France,Female,26,2,107508.93,2,1,1,120801.65
629,Spain,Male,36,1,161757.87,2,1,1,146371.72
653,France,Female,43,6,0.0,2,1,1,7330.59
514,Spain,Male,66,9,0.0,2,1,1,14234.31
771,France,Male,50,3,105229.72,1,1,1,16281.68
850,Germany,Female,45,1,121874.89,1,0,0,6865.41
550,Germany,Male,36,2,113877.23,2,1,0,174921.91
699,Spain,Male,34,8,0.0,1,1,1,76510.46
850,Spain,Male,38,1,146343.98,1,0,1,103902.11
613,France,Female,29,6,185709.28,2,1,1,77242.19
515,Spain,Male,29,4,151012.55,2,1,0,9770.97
546,Spain,Male,42,7,139070.51,1,1,1,86945.0
687,Germany,Male,26,2,142721.52,1,1,1,153605.75
676,France,Male,33,6,171490.78,1,0,0,79099.64
624,Spain,Female,36,10,0.0,2,0,1,186180.42
537,Germany,Female,47,6,103163.35,1,1,0,16259.64
727,Spain,Female,31,0,0.0,1,1,0,121751.04
633,Germany,Male,30,2,109786.82,2,1,1,139712.81
606,Spain,Female,53,1,109330.06,1,1,1,75860.01
646,France,Male,52,8,59669.43,1,0,0,172495.81
672,France,Female,45,9,0.0,1,1,1,92027.69
694,France,Male,60,9,0.0,1,1,1,57088.97
518,France,Female,45,9,105525.65,2,1,1,73418.29
779,France,Male,62,10,119096.55,1,0,1,116977.89
527,Germany,Female,41,10,136733.24,1,1,1,57589.29
744,Spain,Male,39,4,95161.75,1,1,0,19409.77
445,France,Female,30,3,0.0,2,1,1,127939.19
540,France,Male,41,3,0.0,2,1,0,121098.65
612,Germany,Female,62,8,140745.33,1,1,0,193437.89
681,France,Female,29,2,148143.84,1,1,1,52021.39
719,Spain,Female,48,5,0.0,2,0,0,78563.66
549,France,Female,46,7,0.0,1,1,1,109057.56
619,Germany,Male,38,10,84651.79,1,1,1,184754.26
565,Germany,Female,32,4,90322.99,2,0,1,118740.37
667,Spain,Female,40,1,146502.07,1,1,0,19162.89
506,Spain,Male,35,6,110046.93,2,1,0,26318.73
751,Spain,Male,33,4,79281.61,1,1,0,117547.76
682,Spain,Female,64,9,0.0,2,1,1,103318.44
495,Germany,Female,34,9,117160.32,1,1,1,116069.24
626,Germany,Male,27,4,115084.53,2,0,1,26907.43
588,Spain,Female,35,7,0.0,2,1,1,108739.15
805,Germany,Female,45,9,116585.97,1,1,0,189428.75
678,France,Male,38,3,0.0,2,1,0,66561.6
658,France,Female,32,9,0.0,2,1,0,156774.75
632,France,Male,71,3,83116.68,1,1,1,27597.76
713,Germany,Female,38,7,144606.22,1,1,1,56594.36
596,Spain,Male,30,6,121345.88,4,1,0,41921.75
416,France,Male,32,0,0.0,2,0,1,878.87
719,Spain,Female,33,7,0.0,2,1,0,20016.59
452,France,Male,30,7,112935.87,1,1,1,99017.34
636,Germany,Male,30,8,141787.31,2,1,1,109685.61
424,Spain,Male,34,7,0.0,1,1,1,16250.61
660,Germany,Female,37,2,133200.09,1,0,0,71433.88
447,France,Female,44,5,89188.83,1,1,1,75408.24
792,France,Male,19,7,143390.51,1,1,0,33282.84
644,Germany,Male,47,9,137774.11,2,1,0,151902.78
747,Germany,Male,36,8,102603.3,2,1,1,180693.61
716,France,Male,38,4,0.0,2,1,0,189678.7
588,France,Female,36,2,0.0,2,1,0,92536.0
710,Germany,Female,41,9,149155.53,2,1,0,42131.26
741,France,Male,39,5,0.0,1,0,1,40207.06
577,France,Female,35,4,108155.49,1,1,0,105407.79
660,Germany,Male,46,5,109019.65,2,1,1,33680.56
850,France,Female,28,9,0.0,2,1,1,164864.67
468,France,Female,56,10,0.0,3,0,1,62256.87
696,Germany,Male,31,3,150604.52,1,0,0,5566.6
787,France,Female,85,10,0.0,2,1,1,116537.96
693,Spain,Female,39,0,0.0,2,0,0,81901.6
705,Spain,Female,39,8,144102.32,1,1,1,11682.36
680,Germany,Male,34,6,146422.22,1,1,0,67142.97
677,France,Female,25,3,0.0,2,1,0,179608.96
679,France,Male,39,0,86843.61,1,0,1,159830.58
645,France,Male,40,6,131411.24,1,1,1,194656.11
692,France,Female,36,3,0.0,2,1,1,8282.22
481,France,Female,57,9,0.0,3,1,1,169719.35
599,Spain,Female,39,4,0.0,1,1,0,194273.2
642,France,Male,35,4,125476.31,1,1,1,91775.51
645,France,Female,45,8,85325.93,1,0,0,22558.74
516,Germany,Male,32,3,145166.09,2,0,0,111421.45
664,Spain,Female,53,7,187602.18,1,1,0,186392.99
757,Spain,Female,44,9,0.0,2,1,0,177528.92
811,Germany,Male,52,10,76915.4,1,0,0,146359.81
651,France,Male,35,2,86911.8,1,1,0,174094.24
653,France,Male,44,8,0.0,2,1,1,154639.72
559,France,Male,45,8,24043.45,1,0,1,169781.45
520,Germany,Male,43,3,150805.17,3,0,1,25333.03
785,France,Male,28,8,0.0,2,1,0,77231.27
772,France,Male,43,6,0.0,2,1,1,57675.88
647,France,Female,33,4,0.0,1,1,0,152323.04
632,Spain,Male,37,1,138207.08,1,1,0,60778.11
687,Germany,Female,27,9,152328.88,2,0,0,126494.82
781,Spain,Female,29,6,98759.89,1,0,0,112202.64
710,Germany,Female,24,2,110407.44,2,0,0,15832.43
744,France,Male,42,1,112419.92,1,1,1,83022.92
763,France,Female,31,4,0.0,2,0,0,50404.72
513,Spain,Male,39,7,89039.9,2,1,1,146738.83
704,France,Male,50,4,165438.26,1,1,0,120770.75
620,France,Female,67,3,0.0,2,1,1,43486.73
650,France,Male,32,2,84906.45,1,1,0,163216.48
592,Spain,Male,37,9,0.0,3,1,1,10656.89
837,France,Female,38,2,0.0,2,1,1,46395.21
678,Germany,Female,43,2,153393.18,2,1,1,193828.27
706,France,Male,32,6,94486.47,1,1,1,146949.74
684,France,Female,25,1,0.0,2,0,1,144978.47
553,Germany,Male,35,2,158584.28,2,1,0,43640.16
490,France,Male,34,5,122952.9,2,0,0,154360.97
697,France,Female,23,10,0.0,2,1,1,79734.23
519,Spain,Female,47,6,157296.02,2,0,0,147278.43
806,Spain,Male,18,3,0.0,2,1,1,86994.54
536,Spain,Male,53,2,143923.96,1,1,0,2019.78
615,Spain,Male,42,4,0.0,3,0,1,120321.09
850,Germany,Female,30,8,154870.28,1,1,1,54191.38
765,Germany,Male,43,4,148962.76,1,0,1,173878.87
459,Spain,Female,42,6,129634.25,2,1,1,177683.02
745,France,Male,47,5,0.0,2,0,0,145789.71
678,France,Female,41,1,143443.61,1,1,0,196622.28
765,France,Male,44,6,0.0,2,1,1,159899.97
612,Germany,Male,46,9,161450.03,1,1,1,96961.0
712,Spain,Male,27,10,0.0,1,1,0,94544.88
564,Germany,Female,32,10,139875.2,2,1,0,15378.23
758,Spain,Male,61,2,0.0,2,1,1,43982.41
626,Germany,Male,36,2,181671.16,2,1,1,57531.14
518,France,Male,59,5,138772.15,1,0,1,123872.0
638,Spain,Male,44,9,77637.35,2,1,1,111346.22
680,Spain,Male,36,7,0.0,2,1,0,20109.21
692,Spain,Female,44,8,0.0,1,0,1,159069.37
587,Spain,Male,42,5,120233.83,1,1,0,194890.33
687,Spain,Female,40,1,0.0,2,1,0,8207.36
588,France,Male,38,1,124271.26,1,1,0,75969.19
438,Spain,Female,54,2,0.0,1,0,0,191763.07
648,Germany,Male,44,9,111369.79,2,1,1,91947.74
554,France,Female,35,8,0.0,2,1,1,176779.46
497,Spain,Male,24,3,0.0,2,1,0,76390.01
686,Germany,Female,39,4,157731.6,2,1,0,162820.6
705,France,Male,33,3,144427.96,2,1,0,113845.19
736,France,Male,29,4,0.0,2,0,0,51705.01
559,Spain,Female,27,1,0.0,1,0,1,1050.33
709,Germany,Male,34,4,148375.19,2,1,1,21521.38
726,France,Female,24,6,0.0,2,1,1,54724.03
690,Germany,Female,54,1,144027.8,1,1,1,108731.02
608,France,Female,56,10,129255.2,2,1,0,142492.04
706,Spain,Female,46,2,127660.46,2,1,0,150156.82
595,Germany,Female,64,2,105736.32,1,1,1,89935.73
592,France,Female,34,9,0.0,2,1,1,20460.2
610,Spain,Female,37,10,140363.95,2,1,1,129563.86
608,Spain,Male,27,4,153325.1,1,1,1,199953.33
513,France,Male,44,1,63562.02,2,0,1,52629.73
731,France,Female,41,9,152243.57,1,1,1,88783.59
509,Spain,Male,41,7,126683.8,1,0,1,114775.53
754,Spain,Male,39,7,157691.98,2,1,0,133600.89
739,Germany,Female,25,5,113113.12,1,1,0,129181.27
754,Spain,Male,35,4,0.0,2,1,1,9658.41
694,France,Male,42,8,133767.19,1,1,0,36405.21
504,Germany,Male,32,8,170291.22,2,0,1,15658.99
520,Spain,Female,30,4,145222.99,2,0,0,145160.96
546,France,Female,20,6,0.0,1,0,1,20508.85
588,Germany,Female,40,10,125534.51,1,1,0,121504.18
683,France,Male,30,8,110829.52,2,0,0,24938.84
567,Spain,Female,45,1,157320.51,1,1,0,62193.92
675,Spain,Male,33,3,0.0,2,1,0,45348.08
721,Germany,Female,45,7,138523.2,1,0,0,59604.45
604,France,Female,40,1,0.0,2,1,0,123207.17
479,France,Female,35,2,113090.4,1,1,0,195649.79
724,Spain,Female,41,4,142880.28,3,0,0,185541.2
735,France,Male,41,7,74135.85,1,1,1,11783.1
598,Germany,Male,38,1,101487.18,1,1,1,75959.1
629,Germany,Male,28,8,108601.0,1,1,1,119647.7
703,Germany,Female,38,9,99167.54,1,1,0,65720.92
767,France,Male,48,9,0.0,2,0,1,175458.21
639,Spain,Female,28,8,97840.72,1,1,1,178222.77
614,Spain,Male,66,2,0.0,2,0,1,180082.7
706,Spain,Female,43,1,0.0,2,1,0,31962.77
594,France,Female,30,10,0.0,2,1,1,124071.71
531,France,Male,37,7,121854.45,1,1,0,147521.35
660,Spain,Male,33,2,80462.24,1,0,0,150422.35
646,Spain,Male,25,5,182876.88,2,1,1,42537.59
643,Spain,Female,45,9,150840.03,2,1,0,155516.35
797,France,Female,29,1,0.0,2,1,1,132975.39
675,Germany,Female,29,8,121326.42,1,1,0,133457.52
620,France,Male,28,9,71902.52,1,0,1,190208.23
508,France,Male,31,8,72541.48,1,1,0,129803.08
515,Germany,Male,37,2,90432.92,1,1,1,188366.04
570,Spain,Male,21,7,116099.82,1,1,1,148087.62
667,France,Male,33,4,0.0,2,1,1,131834.75
550,France,Male,25,0,0.0,2,1,1,184221.11
694,Germany,Male,33,4,124067.32,1,1,1,77906.87
537,France,Male,37,3,0.0,2,1,1,20603.32
485,Spain,Female,21,5,113157.22,1,1,1,54141.5
574,France,Male,34,1,112572.39,1,0,0,165626.6
717,France,Female,76,9,138489.66,1,1,1,68400.14
552,Germany,Male,50,4,121175.56,1,1,0,117505.07
637,France,Male,33,0,132255.99,2,0,1,74588.41
683,France,Male,39,4,0.0,2,1,0,171716.81
669,France,Female,38,8,0.0,2,1,0,84049.16
625,France,Female,51,7,136294.97,1,1,0,38867.46
774,France,Male,49,1,142767.39,1,1,1,8214.41
500,Spain,Male,40,1,99004.24,1,1,1,152845.99
613,Germany,Male,38,9,67111.65,1,1,0,78566.64
635,France,Female,48,8,130796.33,2,1,1,43250.3
803,France,Female,40,6,165526.71,1,1,0,12328.08
597,France,Male,67,2,0.0,2,0,1,108645.85
627,Germany,Female,33,4,83199.05,1,0,0,159334.93
750,Spain,Male,22,3,121681.82,1,1,0,128643.35
479,France,Female,26,1,0.0,2,1,1,19116.97
804,Spain,Female,38,3,124197.22,1,1,0,74692.06
607,France,Male,35,2,0.0,2,1,1,114190.3
736,Spain,Male,32,7,0.0,1,0,1,79082.62
769,France,Male,31,4,61297.05,2,1,1,7118.02
710,France,Female,32,3,0.0,1,1,0,94790.34
525,France,Male,51,10,0.0,3,1,0,171045.35
744,Spain,Female,26,5,166297.89,1,1,1,181694.44
611,France,Female,40,8,100812.33,2,1,0,147358.27
645,Germany,Male,33,8,149564.61,1,0,0,149913.84
538,France,Male,37,1,134752.08,1,1,0,162511.55
513,France,Female,45,0,164649.52,3,1,0,49915.52
850,France,Male,33,0,124781.67,1,0,1,33700.52
621,Spain,Female,40,7,0.0,2,0,1,131283.6
749,Spain,Male,38,9,129378.32,1,1,1,13549.34
579,France,Male,28,4,0.0,2,1,1,176925.69
724,Spain,Male,41,5,0.0,1,0,1,115753.94
850,Spain,Female,29,7,0.0,2,1,0,23237.25
686,Germany,Male,26,1,57422.62,1,1,1,79189.4
586,France,Male,58,7,151933.63,1,1,0,162960.05
848,Germany,Female,40,5,148495.64,1,0,0,158853.98
510,Germany,Male,31,0,113688.63,1,1,0,33099.41
811,Germany,Female,28,4,167738.82,2,1,1,9903.42
635,France,Male,33,1,0.0,3,0,0,178067.33
535,France,Male,38,8,85982.07,1,1,0,9238.35
629,France,Female,37,10,99546.25,3,0,1,25136.95
619,France,Female,38,3,0.0,2,0,1,116467.35
636,Spain,Female,33,0,0.0,1,1,0,92277.47
574,Germany,Male,54,1,99774.5,1,0,0,4896.11
512,France,Male,51,6,144953.31,1,1,1,165035.17
635,France,Female,33,5,0.0,2,1,0,122949.71
654,France,Male,29,7,0.0,2,1,1,149184.15
661,Germany,Male,37,7,109908.06,2,1,0,115037.67
719,Spain,Male,50,2,0.0,2,0,0,10772.13
806,Germany,Male,36,8,167983.17,2,1,1,106714.28
553,Spain,Female,48,3,0.0,1,0,1,30730.95
689,France,Male,22,4,136444.25,1,1,0,51980.25
559,Spain,Male,67,9,125919.35,1,1,0,175910.95
786,France,Male,37,7,165896.22,2,1,1,66977.68
556,France,Female,46,10,0.0,2,0,0,109184.24
611,France,Female,61,3,131583.59,4,0,1,66238.23
671,France,Female,38,6,132129.72,1,0,1,76068.95
610,France,Male,36,4,129440.3,2,1,0,102638.35
724,Germany,Female,48,6,110463.25,2,1,1,80552.11
802,Spain,Male,41,6,0.0,2,1,0,47322.05
655,Germany,Male,34,7,118028.35,1,1,0,51226.32
792,Spain,Male,47,0,0.0,1,1,1,5557.88
720,Germany,Male,46,3,97042.6,1,1,1,133516.51
783,Spain,Female,37,1,136689.66,1,1,0,197890.65
696,Spain,Female,43,4,0.0,2,1,1,66406.37
661,France,Male,26,8,0.0,2,0,0,196875.87
731,Germany,Female,21,8,132312.06,1,1,0,106663.46
